Feature ID	Taxon	Confidence
acfdff2deb0dfa5d89c95a7412fd6009	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea; s__uncultured_Firmicutes	0.9785694041047017
6adc1b29f4d9b2f9aec008997c63ba22	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_delta	0.988124551800565
b34c3e9eaa84bfbfe0085d5d2fa6e942	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Algiphilaceae; g__Algiphilus; s__uncultured_bacterium	0.880704537528088
4150da719ea7b304219d8f688012efff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.9999982649958309
b1b1b374bcd149722de0d73a9f137992	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.7261787105537624
7bd980918ea97ab6a54f17a93166b84c	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__Balneola; s__uncultured_Balneola	0.8800418623970568
a8177f66ece78119e8dd23c08572a26f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae	0.8299506701535045
03156252fe6d4e8f09aeafc3bef8622f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.924438135044018
4896f2cbe1edb0f4d523b3222d7a297a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9673637738870868
31b57d1ec628429c64db919cbfd54e19	d__Eukaryota	0.8853709746181436
d4178aa4f15366e60778fab90b3dc4ef	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea; s__uncultured_Firmicutes	0.9589890804597518
ddff506dd7dc21d3c31f9d26353745b4	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_delta	0.7393655640708973
a7d05c5d2c25719a04f43bc04673f5a4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999990879478812
ab65f64ead86e35f35c04a5e62baf76b	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.9999700694346846
1fa7c05e295478173ff6677fc6e26fa0	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7099348696114551
4cb46102b40c7292027c24378df81cf7	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.741274120140981
96ae4d6a1d0d5377baa90329f9dfb202	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Proteus	0.9631577963483825
378e8b93a16a49f757dcc3ddc11de503	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella	0.9761007460461617
3c3d98228748ace1747abb865b556646	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.985711908702452
dd52243041bcb4b954edd73976e1398b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospirales; g__Oscillospirales; s__uncultured_Firmicutes	0.9593754883907322
3bd8be508b5053747d2270f4f2fd3f06	d__Eukaryota	0.8986053805639652
a7fa67943f5f8f4b4e2229bb428ae877	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus; s__Brevibacillus_fluminis	0.8712443900136635
d1614f1276bc1de821fc785013a2210a	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7120724634178868
1355705d5f5537fdd6063e8aef08650d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.999764612322878
7480eb0ba41dd46df7f18ce0304b0270	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.9999996512340313
1dd0de0176ddf4ce0f0b8ab5fb4d5bde	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9995459489844064
f2205de4bef6dd5a89e7314e0ec4b92f	d__Eukaryota	0.883024259611164
d3180294967af08cec8d41e74f3c7e36	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	0.9999999999491505
cff73d41e2a700cac808f84475189f15	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea; s__uncultured_Firmicutes	0.8132019472225578
07b3adf766e85badc7716a2599e264eb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_Firmicutes	0.9966683030498769
5f469df667fcb85b0cc2d8724d30c31e	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7312346612338504
1239b48b6c07a49bdbb668c9de3238fb	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7451984940865465
082e970f241f29c3896adc9087a5de90	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_Firmicutes	0.9872934345786604
64ddfea7736b393bf4ce90d07e434f45	d__Eukaryota	0.892892207232724
aaa8c1668b78497805e74e3b374bab93	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_Ruminococcaceae	0.9246866804995276
f55d5eeb0a181b3f345a92d9e8aeefe0	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7071751966773079
ecb4446bcd03aa7adb1385e13d96b3e4	d__Eukaryota	0.9045346161483352
4c3f8471db1697aa639a3eb3f26cec4d	d__Eukaryota	0.8739908875828512
70292494b2c7c0c2368072785cec7c31	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7465404623862839
52001523594d8920caa4c7ed8a9c14a5	d__Eukaryota	0.8967168512790856
